Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5323529, 2.31860942667142, 431.292992244423, 303734, 425968, 0
1.048394, 44.7767075149644, 22.3330399436145, 270014, 407768, 0
1.555977, 89.474302682022, 11.1763933051157, 108918, 85576, 0
2.062434, 87.61759010739, 11.4132333045177, 270014, 407768, 0
2.563129, 66.4387375045344, 15.0514599619987, 1117870, 2103480, 0
3.07138, 47.4401005477118, 21.0792132801134, 448070, 763880, 0
3.577006, 37.4939915878481, 26.6709399326623, 956722, 1781232, 0
4.082774, 72.9405952341588, 13.7097866320528, 609166, 1086072, 0
4.595829, 37.2877117351638, 26.8184865989565, 1117818, 2103424, 0
5.109596, 47.1546417614711, 21.2068199464579, 448118, 763976, 0
5.613406, 38.0905172895397, 26.2532532670502, 956774, 1781288, 0
6.122798, 45.9338161079481, 21.7704532783682, 609166, 1086072, 0
6.640673, 35.0452714817001, 28.5345199279573, 1117870, 2103480, 0
7.160796, 47.9182399822127, 20.8688799473111, 448070, 763880, 0
7.686153, 36.1058450067542, 27.6963465967401, 956774, 1781288, 0
8.193652, 63.8992334647954, 15.6496399604885, 609166, 1086072, 0
8.708432, 33.5051177950595, 29.8461865913123, 1117870, 2103480, 0
9.210575, 48.3252404663966, 20.6931199477549, 448070, 763880, 0
9.714202, 34.4234948154774, 29.0499265933227, 956774, 1781288, 0
10.23297, 57.540710052362, 17.3789999561222, 609166, 1086072, 0
10.75824, 32.5858430587592, 30.6881732558531, 286982, 441704, 0
11.27976, 48.2181466101679, 20.7390799476389, 448070, 763880, 0
11.78705, 34.0188741249495, 29.3954465924503, 125886, 119512, 0
12.29306, 48.8918977324916, 20.4532866150271, 609166, 1086072, 0
12.79557, 34.4890935139581, 28.9946732601288, 286982, 441704, 0
13.31296, 48.0162410133604, 20.8262866140853, 448070, 763880, 0
13.83208, 32.8394283312316, 30.4511999231181, 125886, 119512, 0
14.3328, 46.6873024543515, 21.419099945922, 580336, 1069569, 0
14.84903, 33.9513459105717, 29.4539132589694, 257768, 424943, 0
15.35598, 46.7065353652544, 21.4102799459442, 418892, 747191, 0
15.8594, 36.5321714479161, 27.3731332642228, 96868, 102999, 0
16.3742, 44.5041789424027, 22.4697999432692, 580148, 1069559, 0
