Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5235612, 78.7656271004167, 12.6958933012793, 592766, 1006632, 0
1.035193, 91.3861264893654, 10.9425799723726, 474746, 942932, 0
1.539201, 88.6872862636401, 11.2755733048652, 474746, 942932, 0
2.041025, 88.5756852657891, 11.289779971496, 474746, 942932, 0
2.5448, 96.2673923088771, 10.3877333071068, 474746, 942932, 0
3.057468, 89.8155189241298, 11.1339333052229, 474746, 942932, 0
3.557523, 96.7554666838676, 10.3353333072391, 474746, 942932, 0
4.059084, 95.7817708133788, 10.4403999736405, 474746, 942932, 0
4.559169, 97.3107840459618, 10.276353307388, 474746, 942932, 0
5.070712, 87.292026746277, 11.4557999710769, 559046, 988432, 0
5.573916, 76.1299202767475, 13.1354399668362, 559046, 988432, 0
6.086827, 73.2128022834585, 13.6588132988481, 559206, 988608, 0
6.593336, 74.4806834347512, 13.4262999661019, 559206, 988608, 0
7.103323, 77.8870388697864, 12.839106634251, 559206, 988608, 0
7.61389, 72.745295925439, 13.7465932986265, 559206, 988608, 0
8.12831, 68.4072511686239, 14.6183332964256, 559206, 988608, 0
8.628398, 71.7050113198311, 13.9460266314563, 559206, 988608, 0
9.143026, 71.7627809512874, 13.934799964818, 559206, 988608, 0
9.655725, 72.148267575799, 13.8603466316727, 559206, 988608, 0
10.2724, 27.9010591242044, 35.8409332428437, 126958, 256926, 0
10.77538, 58.1406165696106, 17.199679956575, 189928, 291862, 0
11.29044, 44.4687935794177, 22.4876799432241, 185464, 288278, 0
11.79179, 46.2462675408239, 21.6233666120729, 210662, 301744, 0
12.2962, 90.8041433325242, 11.0127133055289, 88126, 56672, 0
12.79824, 90.2371251173835, 11.0819133053542, 88126, 56672, 0
13.3006, 89.7635448701032, 11.1403799718732, 88126, 56672, 0
13.80374, 90.1683985010405, 11.0903599719995, 88126, 56672, 0
14.31443, 90.3922118070307, 11.0628999720689, 185464, 288278, 0
14.82412, 89.5588153637551, 11.1658466384756, 221902, 311592, 0
15.33234, 76.1670312528563, 13.1290399668524, 562114, 990708, 0
15.84712, 44.3373123607993, 22.5543666097224, 511482, 963352, 0
16.36765, 43.6873523367491, 22.8899199422085, 172338, 285064, 0
16.88108, 44.7907599648243, 22.3260332769655, 511482, 963352, 0
17.38345, 45.1385618432903, 22.1540066107332, 511482, 963352, 0
17.90322, 44.0815002286361, 22.6852532760586, 222970, 312420, 0
18.4151, 44.6552835387228, 22.3937666101278, 218270, 308873, 0
18.92775, 45.2088149955831, 22.1195799441534, 222862, 312252, 0
19.44193, 44.5753838089131, 22.4339066100265, 172122, 284776, 0
19.95146, 45.4527824375297, 22.0008532777865, 172230, 284896, 0
20.46028, 72.0801415846194, 13.8734466316396, 509866, 962122, 0
20.96899, 71.2592120346358, 14.0332732979027, 559154, 988552, 0
21.48025, 72.3959188007375, 13.812933298459, 558994, 988376, 0
21.9941, 72.0631388397258, 13.8767199649646, 558994, 988376, 0
22.50702, 66.5255733173909, 15.0318132953817, 558994, 988376, 0
23.02162, 66.0147635417185, 15.1481266284213, 558994, 988376, 0
23.52971, 67.5987787153979, 14.7931666293175, 558994, 988376, 0
24.04178, 71.1550649123939, 14.0538132978509, 558994, 988376, 0
24.55024, 62.9949566237727, 15.8742866265879, 558994, 988376, 0
25.05547, 64.4246875402654, 15.5219999608107, 558994, 988376, 0
25.56559, 66.8857248472887, 14.950873295586, 558994, 988376, 0
26.07871, 45.2527592869975, 22.0980999442077, 511478, 963392, 0
26.59217, 44.8448994308285, 22.2990799437002, 511478, 963392, 0
27.1061, 44.8512284751479, 22.2959332770415, 511522, 963480, 0
27.61997, 44.9176973032313, 22.2629399437915, 562010, 990596, 0
28.13275, 44.8193466594199, 22.3117932770015, 562010, 990596, 0
28.64106, 45.6430234790756, 21.909153278018, 562010, 990596, 0
29.15306, 45.0903927102663, 22.1776732773401, 557374, 987129, 0
29.66644, 45.0141164269115, 22.2152532772452, 473194, 941821, 0
30.17927, 44.9373842487877, 22.2531866104828, 473278, 941989, 0
30.69896, 43.9258461435743, 22.7656399425223, 193388, 295529, 0
31.21136, 44.9068990169581, 22.2682932771113, 218290, 308961, 0
31.73115, 43.9516906457324, 22.7522532758894, 557434, 987249, 0
32.25027, 44.9006214545347, 22.2714066104368, 506834, 959861, 0
32.76394, 44.9113494872471, 22.2660866104502, 557494, 987234, 0
33.2802, 44.6266135867808, 22.4081532767582, 410388, 728923, 0
33.79314, 44.8895089626394, 22.2769199437562, 410388, 728923, 0
34.30487, 45.3084463099442, 22.0709399442762, 410388, 728923, 0
34.8179, 45.0540152588939, 22.1955799439615, 410188, 728802, 0
35.32836, 45.1533316837316, 22.1467599440848, 410188, 728802, 0
35.83076, 70.7597235653466, 14.1323332976526, 410188, 728802, 0
36.34785, 61.3160383952857, 16.3089466254905, 410188, 728802, 0
36.86221, 44.6919118365635, 22.3754132768408, 410188, 728802, 0
37.37638, 44.6546720248304, 22.3940732767937, 410200, 728826, 0
37.89083, 44.5360237050409, 22.4537332766431, 409836, 728656, 0
38.39971, 45.3343407631281, 22.0583332776414, 532488, 973960, 0
38.91283, 44.8296875340892, 22.3066466103478, 409860, 728704, 0
39.42871, 44.711707850124, 22.3655066101992, 410212, 728850, 0
39.94158, 44.8520867881899, 22.2955066103759, 410212, 728850, 0
40.45338, 45.0791996458578, 22.1831799439929, 410212, 728850, 0
40.96655, 44.7619559184258, 22.3403999435959, 410388, 728923, 0
41.47312, 45.3390545174927, 22.0560399443139, 532616, 973937, 0
41.98643, 44.8386257857969, 22.3021999436924, 545334, 981768, 0
42.50013, 44.8506786356184, 22.2962066103742, 562106, 990740, 0
43.01325, 44.6619581052968, 22.3904199434696, 562062, 990652, 0
43.52655, 44.7697580881045, 22.3365066102724, 562062, 990652, 0
44.26014, 14.3050615408516, 69.9053264901727, 562106, 990740, 0
44.76454, 45.685367311876, 21.8888466114026, 468018, 802564, 0
45.27901, 44.7571610711761, 22.3427932769232, 440028, 786903, 0
45.92532, 14.2595446261955, 70.1284664896093, 449734, 792426, 0
46.42791, 45.0243446631594, 22.2102066105913, 556282, 979092, 0
47.18533, 15.8155343552418, 63.2289731736955, 556282, 979092, 0
47.70794, 44.8810741297709, 22.2811066104123, 442940, 792640, 0
48.22178, 44.7717090555259, 22.3355332769415, 442940, 792640, 0
48.73567, 44.8271956435138, 22.3078866103447, 452794, 798315, 0
49.24922, 44.7979701143782, 22.3224399436413, 462560, 803958, 0
49.76431, 44.5368964434022, 22.4532932766442, 471002, 808532, 0
50.27681, 44.8782542718114, 22.2825066104087, 471002, 808532, 0
50.79023, 44.7110148267687, 22.365853276865, 206838, 307519, 0
51.30575, 44.896670313274, 22.2733666104318, 197108, 301948, 0
51.81132, 89.1328620383735, 11.2192066383409, 197108, 301948, 0
52.31274, 89.984270749473, 11.1130533052756, 196316, 301385, 0
52.81477, 89.0087276024372, 11.2348533049681, 196328, 301409, 0
53.31569, 89.2485273992979, 11.2046666383776, 197108, 301948, 0
53.81746, 89.5847032327536, 11.1626199718171, 197156, 302044, 0
54.32784, 54.7675918981936, 18.2589732872339, 441372, 791449, 0
54.84244, 44.7930872918727, 22.3248732769684, 441372, 791449, 0
55.35799, 44.6156628340821, 22.4136532767443, 441372, 791449, 0
55.86983, 44.7359638676567, 22.3533799435631, 441372, 791449, 0
