Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5215873, 85.769913629697, 11.6590999705636, 498214, 818086, 0
1.02465, 87.6251140586901, 11.4122533045202, 498214, 818086, 0
1.534607, 85.1464803283248, 11.7444666370147, 523504, 831736, 0
2.036651, 85.7244256892101, 11.6652866372146, 523504, 831736, 0
2.549819, 35.9107517269481, 27.8468132630269, 322462, 543648, 0
3.052768, 62.5034116445523, 15.9991266262728, 322118, 542960, 0
3.56483, 45.0335499947461, 22.2056666106027, 322070, 542864, 0
4.075051, 44.9169978796183, 22.2632866104573, 322070, 542864, 0
4.587347, 44.9218943023765, 22.2608599437967, 322070, 542864, 0
5.100006, 44.8912957273961, 22.2760332770918, 322070, 542864, 0
5.612248, 44.9280970734437, 22.2577866104712, 322070, 542864, 0
6.125556, 45.0236824569724, 22.2105332772571, 322070, 542864, 0
6.644181, 44.1528784586054, 22.6485799428178, 448082, 640804, 0
7.163804, 44.3116800862128, 22.5674132763561, 399940, 613453, 0
7.67667, 44.760085939365, 22.3413332769269, 273556, 365790, 0
8.187714, 45.1856905955022, 22.1308999441248, 381818, 514592, 0
8.699099, 45.0687027304423, 22.1883466106465, 387022, 518684, 0
9.211981, 44.9315557611091, 22.2560732771421, 387842, 520324, 0
9.72558, 44.7437836715615, 22.3494732769063, 306094, 356876, 0
10.2388, 45.2224310493594, 22.1129199441702, 306254, 357052, 0
10.74685, 45.1588643689636, 22.1440466107583, 306114, 356772, 0
11.25992, 44.8625501189456, 22.2903066103891, 306006, 356652, 0
11.76956, 45.445084614203, 22.0045799444438, 551186, 846916, 0
12.27752, 46.0914879161946, 21.6959799452229, 449866, 792140, 0
12.7887, 44.9292813112162, 22.257199943806, 449866, 792140, 0
13.30125, 44.8957431053607, 22.2738266104307, 449866, 792140, 0
13.80694, 45.8989024654443, 21.7870132783264, 325582, 545804, 0
14.32199, 44.7830975453489, 22.3298532769559, 308550, 536360, 0
