Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5201188, 121.293179361076, 8.24448664585134, 129054, 81440, 0
1.025215, 120.388807693326, 8.30641997902831, 70044, 49590, 0
1.529052, 101.217989810722, 9.87966664172291, 95334, 63240, 0
2.031166, 130.74322292504, 7.64857998068919, 95334, 63240, 0
2.536182, 135.443237996343, 7.38316664802596, 95334, 63240, 0
3.044594, 135.920658580898, 7.3572333147581, 95334, 63240, 0
3.550866, 149.980952419043, 6.66751331649948, 95334, 63240, 0
4.05846, 137.427449758815, 7.2765666482951, 95334, 63240, 0
4.564998, 145.731098919355, 6.86195331600857, 95334, 63240, 0
5.068895, 142.750691627101, 7.00521998231352, 95334, 63240, 0
5.569717, 144.538330119764, 6.91857998253226, 95334, 63240, 0
6.070714, 138.992876151788, 7.19461331516868, 95334, 63240, 0
6.575997, 145.251299272872, 6.88461998261801, 95334, 63240, 0
7.078869, 146.968769136558, 6.8041666494878, 95334, 63240, 0
7.582263, 149.858832979333, 6.6729466498191, 95334, 63240, 0
8.089767, 142.37820967944, 7.02354664893392, 95334, 63240, 0
8.590656, 141.915902528374, 7.04642664887615, 95334, 63240, 0
9.092872, 147.361492477196, 6.78603331620025, 95334, 63240, 0
9.596222, 144.52482165637, 6.9192266491973, 95334, 63240, 0
10.10324, 144.517441810052, 6.91957998252974, 95334, 63240, 0
10.60587, 141.161324808444, 7.08409331544772, 95334, 63240, 0
11.11302, 143.388225532472, 6.97407331572549, 95334, 63240, 0
11.61384, 143.981846768759, 6.94531998246475, 95334, 63240, 0
12.25391, 39.6232934247522, 25.237679936281, 3818, 11204, 0
12.76923, 70.9477484022567, 14.0948799644138, 3770, 11108, 0
13.28461, 44.8320189083523, 22.3054866103507, 3930, 11284, 0
13.79878, 44.8719712915111, 22.2856266104009, 92542, 60160, 0
14.30809, 45.0471959471939, 22.1989399439531, 97438, 64848, 0
14.8235, 44.6371712174759, 22.4028532767716, 97438, 64848, 0
15.33475, 44.7720565059171, 22.3353599436086, 97438, 64848, 0
15.84484, 44.5938304732832, 22.4246266100499, 97550, 64928, 0
16.35732, 45.0134139973712, 22.215599943911, 97550, 64928, 0
16.87097, 44.6705369219856, 22.3861199434805, 97438, 64848, 0
17.385, 44.5741651704605, 22.4345199433583, 97550, 64928, 0
17.89647, 44.796418197858, 22.3232132769726, 97550, 64928, 0
18.40849, 44.8951115508837, 22.2741399437632, 97438, 64848, 0
18.9215, 44.9475237660032, 22.2481666104954, 94234, 62340, 0
19.43523, 44.6075561036668, 22.4177266100673, 4694, 12860, 0
19.94729, 44.9535854230507, 22.245166610503, 9694, 16360, 0
20.4582, 45.0546377592106, 22.1952732772957, 95262, 63096, 0
20.97049, 44.8967375037414, 22.2733332770986, 71096, 50394, 0
21.48423, 44.7004355610441, 22.371146610185, 80578, 55748, 0
21.9867, 89.569778440196, 11.1644799718124, 97438, 64848, 0
22.48856, 89.6946256774187, 11.1489399718516, 97438, 64848, 0
22.99058, 89.8305257301575, 11.1320733052276, 97598, 65024, 0
23.49986, 89.9008393741703, 11.1233666385829, 97598, 65024, 0
24.00083, 89.6393629151199, 11.1558133051676, 97598, 65024, 0
24.51421, 88.7286777593288, 11.2703133048785, 97598, 65024, 0
25.02453, 90.1399512883703, 11.0938599719907, 97598, 65024, 0
25.53653, 89.6524890220527, 11.1541799718384, 97438, 64848, 0
26.03722, 89.7402379073534, 11.1432733051993, 97438, 64848, 0
26.54104, 89.026266309612, 11.2326399716403, 97438, 64848, 0
