Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5420761, 42.2227401545015, 23.6839199402039, 551250, 847140, 0
1.053771, 46.4586866129294, 21.5244999456559, 551250, 847140, 0
1.568444, 44.6642986648055, 22.3892466101393, 551298, 847236, 0
2.081246, 44.4639427067277, 22.4901332765512, 551250, 847140, 0
2.594506, 44.7346563856485, 22.3540332768948, 551250, 847140, 0
3.107561, 44.7404072092903, 22.3511599435687, 551250, 847140, 0
3.621072, 44.8121430152657, 22.3153799436591, 551154, 846948, 0
4.131405, 45.1184132756419, 22.1638999440415, 549386, 845644, 0
4.64542, 44.7130539761083, 22.3648332768676, 549558, 845988, 0
5.158563, 44.5214434564312, 22.4610866099579, 549718, 846164, 0
5.669263, 44.8288836681503, 22.3070466103468, 549558, 845988, 0
6.182561, 44.6354975995029, 22.4036932767694, 549558, 845988, 0
6.695595, 44.7087893008887, 22.3669666101955, 549386, 845644, 0
7.206506, 44.8124107672871, 22.3152466103261, 551250, 847140, 0
7.720354, 44.8672467901972, 22.2879732770616, 551250, 847140, 0
8.240578, 44.0160218319468, 22.71899994264, 551250, 847140, 0
8.746571, 42.857902054265, 23.33291994109, 551410, 847316, 0
9.255196, 44.871796789393, 22.2857132770673, 551250, 847140, 0
9.765854, 44.9701757794231, 22.2369599438571, 551250, 847140, 0
10.27962, 44.6060173517408, 22.4184999433987, 551250, 847140, 0
10.79151, 44.7378318316832, 22.3524466102322, 551250, 847140, 0
11.37138, 11.2919087902843, 88.5589864430767, 551250, 847140, 0
11.88296, 45.5111309607066, 21.9726466111911, 533642, 811924, 0
12.39596, 44.8523550177526, 22.2953732770429, 533642, 811924, 0
12.90962, 44.7989066677498, 22.3219732769758, 533418, 811524, 0
13.42599, 44.5301270058596, 22.4567066099689, 533418, 811524, 0
13.93719, 44.9507429758471, 22.2465732771661, 533470, 811580, 0
14.45114, 44.5098046197616, 22.4669599432764, 533470, 811580, 0
14.96392, 44.5244565419042, 22.4595666099617, 183462, 111564, 0
15.474, 88.6766954097395, 11.2769199715285, 183462, 111564, 0
16.27735, 11.8932697968431, 84.0811664543821, 183634, 111908, 0
16.79095, 45.2768270482557, 22.0863532775707, 560042, 864724, 0
17.30622, 44.6504317696752, 22.396199943455, 560042, 864724, 0
17.99584, 8.18202674911822, 122.219106358093, 560042, 864724, 0
18.51776, 44.8979335277115, 22.2727399437667, 692370, 1129380, 0
19.03213, 44.7191058802345, 22.3618066102085, 692370, 1129380, 0
19.53448, 46.1560474422626, 21.6656332786329, 183290, 111220, 0
20.03909, 89.9923146563283, 11.1120599719447, 183290, 111220, 0
20.56989, 12.6290382507469, 79.1825931334165, 560042, 864724, 0
21.09229, 45.5447931522493, 21.9564066112321, 560042, 864724, 0
21.60707, 44.7694507594242, 22.3366599436054, 560042, 864724, 0
22.12753, 11.4441302140602, 87.3810397793841, 551250, 847140, 0
22.64163, 44.8921421392961, 22.2756132770928, 551250, 847140, 0
23.15351, 44.9034172398588, 22.2700199437736, 551250, 847140, 0
23.66793, 44.8606985588351, 22.2912266103867, 551250, 847140, 0
24.1832, 44.7300541233655, 22.356333276889, 551250, 847140, 0
24.69945, 8.75768808244464, 114.185386378376, 692198, 1129036, 0
25.21704, 46.2875530918234, 21.6040799454549, 353090, 450820, 0
25.72687, 44.7973011716585, 22.3227732769737, 353042, 450724, 0
26.23649, 82.3564938095369, 12.1423333026769, 466190, 677068, 0
26.74198, 77.2675714184163, 12.9420399673245, 441386, 661220, 0
27.24747, 84.6030846284656, 11.8198999701576, 195448, 280692, 0
27.74914, 90.0863026779655, 11.1004666386407, 119578, 239742, 0
28.25127, 79.7281164923456, 12.5426266349996, 348548, 611050, 0
28.76077, 83.3783576464624, 11.9935199697193, 348768, 611490, 0
29.26568, 88.208468365797, 11.3367799713774, 351274, 449420, 0
29.77235, 46.6236547910001, 21.4483399458481, 690458, 1127788, 0
30.28665, 44.5593746240303, 22.4419666100061, 690458, 1127788, 0
30.80056, 46.4337200436725, 21.53607327896, 692370, 1129380, 0
31.3144, 44.5214038132879, 22.4611066099578, 692370, 1129380, 0
31.82384, 45.2423451460091, 22.1031866108615, 641726, 1101856, 0
32.32463, 43.8339127202508, 22.8133866090684, 302606, 423712, 0
32.83696, 45.0349831749303, 22.2049599439379, 415662, 649824, 0
33.35132, 45.087207677089, 22.1792399440028, 690234, 1127388, 0
33.85268, 45.553147312501, 21.9523799445756, 690458, 1127788, 0
34.36812, 44.6037757393522, 22.4196266100626, 690458, 1127788, 0
34.88028, 44.9020461862447, 22.2706999437719, 690458, 1127788, 0
35.39244, 44.9689893849202, 22.2375466105223, 410732, 729292, 0
35.9079, 44.9872236284895, 22.2285332772117, 487132, 891614, 0
36.42631, 44.2506201724417, 22.5985532762775, 147860, 213022, 0
36.93924, 44.7938631213021, 22.3244866103028, 147860, 213022, 0
37.44073, 46.3846275159795, 21.5588666122358, 350430, 696437, 0
37.95415, 45.3079810008533, 22.0711666109423, 520522, 1036063, 0
38.46494, 44.6800905516502, 22.3813332768259, 520014, 1035605, 0
38.9779, 44.9572366764733, 22.2433599438409, 639878, 1100488, 0
39.49403, 44.4842891870259, 22.4798466099105, 639878, 1100488, 0
40.00319, 44.7304942988003, 22.3561132768896, 692214, 1128924, 0
40.51266, 45.0121172619669, 22.2162399439094, 692358, 1129212, 0
41.02622, 44.9489514758089, 22.2474599438306, 692498, 1129492, 0
41.53336, 49.3544113959994, 20.2616132821777, 692518, 1129388, 0
42.05109, 45.0160482211909, 22.2142999439143, 692518, 1129388, 0
42.56499, 44.4979474580102, 22.4729466099279, 692518, 1129388, 0
43.07969, 44.5385362261607, 22.4524666099796, 692518, 1129388, 0
43.58879, 45.1024728182431, 22.1717332773551, 692518, 1129388, 0
44.10252, 44.6880639075064, 22.3773399435026, 353454, 451308, 0
44.62132, 44.7431830777702, 22.3497732769056, 430288, 654490, 0
45.13745, 44.396995566516, 22.5240466097989, 260704, 315322, 0
45.64142, 63.0920399296902, 15.849859959983, 235414, 301672, 0
46.14648, 87.5751321654703, 11.4187666378371, 430288, 654490, 0
46.6543, 64.7354499523763, 15.4474866276655, 692638, 1129676, 0
47.17454, 44.5296378879533, 22.456953276635, 521142, 788916, 0
47.68912, 45.0314139143466, 22.2067199439334, 523058, 790468, 0
48.19904, 44.96534970152, 22.2393466105177, 521802, 789583, 0
48.71326, 44.7783917392823, 22.3321999436166, 522910, 790220, 0
49.22792, 44.343721786307, 22.5511066097306, 523054, 790508, 0
49.74266, 44.5540010829593, 22.444673276666, 523054, 790508, 0
50.25528, 44.7561728459525, 22.3432866102553, 523106, 790564, 0
50.76867, 44.4366104346049, 22.5039666098496, 523106, 790564, 0
51.28283, 66.1350875297884, 15.1205666284909, 523106, 790564, 0
51.78984, 65.5762358716, 15.2494266281656, 523054, 790508, 0
52.29399, 68.5328935044524, 14.5915332964933, 523006, 790412, 0
52.80613, 66.3267494453978, 15.0768732952679, 522910, 790220, 0
53.30727, 66.2381207450287, 15.0970466285503, 472378, 763016, 0
53.81626, 66.0678569745414, 15.1359532951187, 472474, 763208, 0
54.3245, 45.1030559725918, 22.1714466106891, 472474, 763208, 0
54.83749, 44.8090105543143, 22.3169399436551, 523054, 790508, 0
55.34789, 44.8170299933492, 22.3129466103319, 692690, 1129732, 0
55.86005, 44.8584446919301, 22.2923466103839, 521854, 789639, 0
56.37545, 44.7993348194766, 22.321759943643, 520554, 788618, 0
56.89065, 44.5964953695459, 22.4232866100533, 475572, 763552, 0
57.40667, 44.358303904063, 22.543693276416, 408080, 727096, 0
57.91603, 44.951039327964, 22.2464266104998, 408080, 727096, 0
58.43105, 44.7728583350944, 22.3349599436096, 519122, 787476, 0
58.94339, 44.8962268612329, 22.2735866104313, 692638, 1129676, 0
59.44955, 43.3789294080222, 23.0526666084643, 692690, 1129732, 0
59.96316, 44.7696511906936, 22.3365599436056, 691438, 1128807, 0
60.47935, 44.2201337216844, 22.6141332762381, 520410, 788330, 0
60.9922, 44.604730718267, 22.4191466100638, 605838, 1082286, 0
61.49853, 44.8672736311444, 22.2879599437283, 605886, 1082382, 0
62.01241, 44.8192797003921, 22.3118266103347, 606310, 1082672, 0
62.52465, 45.0335364746126, 22.2056732772694, 581028, 1069086, 0
63.03703, 45.0975098357669, 22.1741732773489, 581028, 1069086, 0
63.5525, 44.6428172831989, 22.4000199434454, 435590, 742491, 0
64.05865, 53.2317907351843, 18.7857666192372, 436842, 743416, 0
64.57346, 76.9102979812585, 13.0021599671727, 523270, 1038161, 0
65.08591, 44.27624718071, 22.5854732763105, 437774, 744021, 0
65.59964, 45.1136774444245, 22.1662266107023, 520426, 788457, 0
66.11474, 44.3853822957362, 22.5299399431174, 483950, 768046, 0
66.62589, 44.7523538992278, 22.3451932769171, 408080, 727096, 0
67.12737, 71.1611410831295, 14.0526132978539, 408080, 727096, 0
67.64659, 43.9343503647283, 22.7612332758667, 518490, 786817, 0
68.16055, 44.6866527224449, 22.3780466101675, 518490, 786817, 0
68.67668, 44.5439589482874, 22.4497332766532, 517722, 786302, 0
69.19027, 67.0409038901602, 14.9162666290067, 521110, 788804, 0
69.69829, 69.7037682786515, 14.3464266304454, 521194, 788972, 0
70.20856, 69.3772512918044, 14.4139466302749, 521194, 788972, 0
