Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5270072, 3.08968859275849, 323.657212516177, 507070, 835798, 0
1.029365, 131.383255466857, 7.61131998078326, 507166, 835990, 0
1.530414, 139.423215452554, 7.17240664855808, 532536, 849800, 0
2.038894, 143.253477478166, 6.98063331570893, 532616, 849960, 0
2.544065, 87.0293741543646, 11.4903733043229, 532696, 850120, 0
3.055562, 74.176786028654, 13.4813066326296, 532776, 850280, 0
3.566695, 63.9319968136293, 15.6416199605087, 532856, 850440, 0
4.072263, 66.5234785747833, 15.0322866287138, 532936, 850600, 0
4.584908, 66.4520707794296, 15.0484399620063, 533016, 850760, 0
5.125164, 30.9212108993558, 32.3402599183487, 533096, 850920, 0
5.631396, 62.2812888739045, 16.0561866261287, 533096, 850920, 0
6.134942, 62.8599781414903, 15.9083732931686, 533096, 850920, 0
6.652512, 61.8794266994875, 16.1604599591988, 533096, 850920, 0
7.154029, 60.8302847222307, 16.4391799584951, 533096, 850920, 0
7.663245, 62.7916410093045, 15.9256866264582, 533096, 850920, 0
8.169231, 61.5377546432287, 16.2501866256389, 533096, 850920, 0
8.674057, 61.7705159444115, 16.1889532924602, 533096, 850920, 0
9.189052, 60.8513838821723, 16.4334799585095, 533096, 850920, 0
9.695629, 63.1691986987145, 15.8304999600318, 533096, 850920, 0
10.19803, 62.0612271242317, 16.1131199593183, 533096, 850920, 0
10.69834, 62.0752244122821, 16.1094866259941, 533096, 850920, 0
11.21215, 62.0752244122821, 16.1094866259941, 533096, 850920, 0
11.72669, 62.0752244122821, 16.1094866259941, 533096, 850920, 0
12.2674, 62.0752244122821, 16.1094866259941, 533096, 850920, 0
12.94022, 62.0752244122821, 16.1094866259941, 533096, 850920, 0
13.45259, 59.2268760507835, 16.8842266240381, 533096, 850920, 0
13.95838, 62.0246585232425, 16.1226199592943, 533096, 850920, 0
14.46648, 53.1339276067948, 18.8203666191498, 533096, 850920, 0
14.99047, 30.6257452264672, 32.6522665842276, 533096, 850920, 0
15.49217, 47.2584283043959, 21.1602466132422, 533096, 850920, 0
16.00529, 52.4949263653668, 19.0494599519047, 533096, 850920, 0
16.51668, 55.5670188257355, 17.9962866212304, 533096, 850920, 0
17.05225, 47.6027568977981, 21.0071866136286, 533096, 850920, 0
17.55254, 51.0244172246187, 19.5984599505186, 533096, 850920, 0
18.05383, 49.6492775037138, 20.1412799491482, 533096, 850920, 0
18.56502, 51.8759735391034, 19.2767466179976, 533096, 850920, 0
19.06995, 52.4682278646166, 19.0591532852136, 533096, 850920, 0
19.58695, 51.2036964972575, 19.5298399506919, 533096, 850920, 0
20.10087, 47.7713396166446, 20.9330532804825, 533096, 850920, 0
20.60726, 44.5661132347689, 22.4385732766814, 533096, 850920, 0
21.1095, 46.4432231596873, 21.5316666123044, 533096, 850920, 0
21.62584, 48.6846068360978, 20.5403732814739, 533096, 850920, 0
22.13303, 50.0341733403915, 19.9863399495393, 533096, 850920, 0
