Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5329684, 71.8843180047214, 13.9112399648775, 133190, 84880, 0
1.045942, 72.483377145508, 13.7962666318344, 48842, 39284, 0
1.548146, 71.7652529868698, 13.9343199648192, 48842, 39284, 0
2.061045, 67.9361979461529, 14.7196932961697, 15074, 20988, 0
2.563016, 71.4618862793655, 13.9934732980032, 48794, 39188, 0
3.064252, 73.0471928694252, 13.6897799654366, 48842, 39284, 0
3.565829, 72.1168754930991, 13.8663799649908, 48842, 39284, 0
4.0674, 71.651544210197, 13.9564332980967, 48842, 39284, 0
4.582022, 72.0144605036691, 13.886099964941, 48890, 39380, 0
5.083584, 71.9423425290036, 13.9000199649058, 48890, 39380, 0
5.585528, 71.6466844063857, 13.957379964761, 48890, 39380, 0
6.086223, 71.7639139464555, 13.9345799648186, 48890, 39380, 0
6.587884, 71.9226802418328, 13.9038199648962, 48842, 39284, 0
7.088827, 72.161491645383, 13.8578066316791, 48842, 39284, 0
7.590236, 72.1722896899478, 13.855733298351, 48842, 39284, 0
8.09193, 71.980386784209, 13.8926732982577, 48842, 39284, 0
8.592173, 72.1449709905072, 13.8609799650044, 13822, 20063, 0
9.094708, 71.7057654303637, 13.94587996479, 12522, 19042, 0
9.594795, 72.1086244318441, 13.8679666316534, 12522, 19042, 0
10.09656, 71.7674161577161, 13.9338999648203, 13774, 19967, 0
10.59816, 71.5830544775678, 13.9697866313963, 40412, 34734, 0
11.10012, 71.5556337897152, 13.9751399647162, 48842, 39284, 0
11.60059, 71.5820979853934, 13.9699732980625, 48842, 39284, 0
12.10194, 71.5335213234274, 13.9794599647053, 48842, 39284, 0
12.60285, 71.9388577260415, 13.9006932982375, 48842, 39284, 0
13.10425, 71.7763105636546, 13.932173298158, 48842, 39284, 0
13.60645, 71.6771546272143, 13.9514466314426, 99630, 66856, 0
14.11983, 71.6110089991168, 13.9643332980768, 99630, 66856, 0
14.6214, 71.3856720389937, 14.0084132979655, 99582, 66760, 0
