Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5207136, 2.82691670983683, 353.74229244022, 499214, 820086, 0
1.03295, 81.4303512633919, 12.2804333023282, 381194, 756386, 0
1.54392, 111.706049254921, 8.95206664406487, 264786, 523570, 0
2.054174, 103.793658207484, 9.63449997567523, 381194, 756386, 0
2.55576, 97.4373964727663, 10.2629999740884, 381194, 756386, 0
3.061498, 100.099298504116, 9.99007997477747, 264786, 523570, 0
3.578134, 66.692810248284, 14.9941199621435, 632386, 1258770, 0
4.098854, 66.3188904053808, 15.07865996193, 748794, 1491586, 0
4.612903, 59.949306866114, 16.6807599578851, 748794, 1491586, 0
5.121703, 59.6417439723071, 16.7667799576679, 632386, 1258770, 0
5.647226, 34.2563282286075, 29.1916865929647, 632386, 1258770, 0
6.176297, 39.1558520378663, 25.538966602187, 748794, 1491586, 0
6.694003, 34.3036305819154, 29.151433259733, 748794, 1491586, 0
7.20242, 111.64311121068, 8.9571133107188, 31978, 57954, 0
7.71033, 110.705682301261, 9.03295997719397, 31978, 57954, 0
8.211782, 83.2507301089031, 12.0119066363395, 148386, 290770, 0
8.717053, 91.7579913563972, 10.8982333058179, 148386, 290770, 0
9.224516, 74.3872720402048, 13.4431599660593, 31978, 57954, 0
9.72484, 108.595083683371, 9.20851997675072, 31978, 57954, 0
10.23823, 65.3937269105649, 15.2919866280581, 381194, 756386, 0
10.75205, 48.2707486986206, 20.7164799476959, 381194, 756386, 0
11.26108, 71.4987423371223, 13.9862599646881, 264786, 523570, 0
11.77473, 72.4268199411315, 13.8070399651406, 264786, 523570, 0
12.27657, 56.9104241306269, 17.5714732889696, 381194, 756386, 0
12.78581, 60.9957929168432, 16.394573291941, 381194, 756386, 0
