Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5289068, 85.5774107584498, 11.6853266371641, 480670, 782998, 0
1.03063, 86.1568859455144, 11.6067333040291, 480750, 783158, 0
1.810269, 89.1667721806804, 11.214939971685, 506136, 797000, 0
2.320963, 18.7824090468103, 53.2413065322453, 506248, 797224, 0
2.82745, 82.5065716484318, 12.120246636066, 506344, 797416, 0
3.339656, 71.1274314319706, 14.0592732978371, 506424, 797576, 0
3.852941, 77.8962204234542, 12.8375933009215, 506504, 797736, 0
4.356835, 28.6753644782202, 34.8731399119538, 506520, 797768, 0
4.862247, 83.0987179529794, 12.0338799696174, 506664, 798056, 0
5.364243, 85.4321156409117, 11.7051999704472, 506696, 798120, 0
5.872801, 87.5958444531392, 11.4160666378439, 506696, 798120, 0
6.377762, 95.1705392616543, 10.5074533068046, 506696, 798120, 0
6.884555, 80.5614380324104, 12.4128866353271, 506696, 798120, 0
7.396713, 89.994582326144, 11.1117799719455, 506696, 798120, 0
7.900032, 87.1950064001135, 11.4685466377114, 506696, 798120, 0
8.409212, 86.3651333592813, 11.5787466374331, 506696, 798120, 0
8.920636, 87.1463745365265, 11.4749466376952, 506696, 798120, 0
9.431642, 87.8551912168237, 11.382366637929, 506696, 798120, 0
9.932458, 87.2585628282013, 11.4601933043991, 506696, 798120, 0
10.44638, 82.8566315133598, 12.0690399695286, 506696, 798120, 0
10.95469, 87.6089417190276, 11.4143599711815, 506696, 798120, 0
11.4628, 85.4404369082182, 11.7040599704501, 506696, 798120, 0
11.96409, 72.352617717709, 13.8211999651048, 506696, 798120, 0
12.48328, 81.9517631921851, 12.2022999691922, 506696, 798120, 0
12.99235, 85.7584880892895, 11.660653303893, 506696, 798120, 0
13.49265, 78.8434610387153, 12.6833599679776, 506696, 798120, 0
14.00258, 69.7411348556428, 14.3387399637982, 506696, 798120, 0
14.50989, 63.9157062621626, 15.6456066271653, 506696, 798120, 0
15.01071, 85.8064172903363, 11.6541399705761, 506696, 798120, 0
15.51161, 81.7583050086228, 12.2311733024526, 506696, 798120, 0
16.013, 79.7938552347961, 12.5322933016923, 506696, 798120, 0
16.52308, 89.2939527158756, 11.198966638392, 506696, 798120, 0
17.02946, 96.1922613966988, 10.3958466404197, 506696, 798120, 0
17.53195, 94.1981476876239, 10.6159199731974, 506696, 798120, 0
18.04009, 88.0508017906011, 11.3570799713261, 506696, 798120, 0
18.54781, 86.9555639677012, 11.5001266376316, 506696, 798120, 0
19.05091, 85.9201011795111, 11.6387199706151, 506696, 798120, 0
19.55498, 79.5438636681812, 12.5716799682596, 506696, 798120, 0
20.06017, 83.3398616224938, 11.9990599697053, 506696, 798120, 0
20.56833, 83.57113965406, 11.9658533031225, 506696, 798120, 0
21.07398, 86.1232975577155, 11.6112599706844, 506696, 798120, 0
21.57599, 86.5787872736109, 11.5501733041719, 506696, 798120, 0
22.08136, 79.330744682989, 12.6054533015076, 506696, 798120, 0
22.58782, 84.7748831236945, 11.7959466368848, 506696, 798120, 0
23.09596, 85.7010143000713, 11.6684733038733, 506696, 798120, 0
23.59701, 89.1656060913187, 11.2150866383513, 506696, 798120, 0
24.10445, 74.0121962231083, 13.5112866325539, 506696, 798120, 0
24.61266, 71.3997395337502, 14.0056532979725, 506696, 798120, 0
25.11612, 77.9984150722057, 12.820773300964, 506696, 798120, 0
25.62356, 75.8973725847559, 13.1756866334013, 506696, 798120, 0
26.12514, 88.1782376109576, 11.3406666380342, 506696, 798120, 0
26.62869, 96.7774402754157, 10.3329866405784, 506696, 798120, 0
27.13281, 74.0006581125195, 13.5133932992153, 506696, 798120, 0
27.63439, 88.3993008204634, 11.3123066381058, 506696, 798120, 0
28.14353, 86.2744782263348, 11.5909133040691, 506696, 798120, 0
28.64444, 85.7131591984791, 11.6668199705441, 506696, 798120, 0
29.15152, 85.3632719400682, 11.7146399704234, 506696, 798120, 0
29.66123, 95.7339056944442, 10.4456199736273, 506696, 798120, 0
30.16268, 86.359812979189, 11.5794599707647, 506696, 798120, 0
30.6733, 84.1425981439265, 11.884586636661, 506696, 798120, 0
31.18184, 73.9006902817143, 13.5316732991691, 506696, 798120, 0
31.68199, 82.9042577415996, 12.0621066362128, 506696, 798120, 0
32.18541, 85.7118368046627, 11.6669999705437, 506696, 798120, 0
32.68849, 86.8684446899926, 11.5116599709359, 506696, 798120, 0
33.19977, 81.9726331631764, 12.1991933025333, 506696, 798120, 0
33.70889, 93.3674850845443, 10.7103666396256, 506696, 798120, 0
34.21523, 88.1086250120415, 11.3496266380116, 506696, 798120, 0
34.71936, 81.2081169137018, 12.31403996891, 506696, 798120, 0
35.22731, 85.3836801049195, 11.7118399704304, 506696, 798120, 0
35.72848, 88.1170099901192, 11.3485466380143, 506696, 798120, 0
36.23484, 88.7404359995102, 11.268819971549, 506696, 798120, 0
36.74565, 94.206075161375, 10.6150266398663, 506696, 798120, 0
37.25185, 86.6328413550532, 11.5429666375235, 506696, 798120, 0
37.76159, 86.3272088974577, 11.583833304087, 506696, 798120, 0
38.26311, 87.914561112928, 11.3746799712817, 506696, 798120, 0
38.79305, 80.3563536429553, 12.4445666352472, 506696, 798120, 0
