Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5207248, 38.469469090551, 25.9946399343698, 643094, 1104544, 0
1.027457, 28.4796535658995, 35.1127865780154, 2000126, 3818608, 0
1.534235, 83.7595765115812, 11.9389333031904, 226750, 320952, 0
2.048935, 77.6199448070446, 12.8832866341395, 237162, 343643, 0
2.552369, 46.3545255923336, 21.5728666122004, 436906, 744758, 0
3.06299, 28.0712260575834, 35.6236665767256, 1963030, 3797006, 0
3.565337, 20.7387989746738, 48.2187998782592, 235774, 342494, 0
4.07857, 76.6120712022375, 13.0527733003782, 606478, 1083902, 0
4.586255, 48.9925818698705, 20.4112532817999, 522166, 1038378, 0
5.115101, 26.3439358893976, 37.9593999041617, 1878730, 3751506, 0
5.615629, 27.0711163641108, 36.9397399067361, 151474, 296994, 0
6.128834, 68.28309442596, 14.6449132963585, 522178, 1038402, 0
6.639078, 47.3987412790266, 21.0976066134003, 522190, 1038426, 0
7.167608, 25.3335713563104, 39.4733132336728, 1834682, 3663362, 0
7.669481, 37.5112252341513, 26.65868659936, 235850, 342598, 0
8.17107, 66.3752351342705, 15.0658599619624, 606554, 1084006, 0
8.680148, 46.0812504608125, 21.7007999452107, 606566, 1084030, 0
9.235664, 23.1711977686446, 43.1570265577056, 1919006, 3708910, 0
9.739449, 33.5261384303196, 29.8274732580262, 235862, 342622, 0
10.26083, 54.6057194030503, 18.3130999537639, 606566, 1084030, 0
10.76319, 40.6531497653907, 24.5983399378952, 1963118, 3797134, 0
11.2701, 22.2986421464851, 44.8457798867753, 1919006, 3708910, 0
11.77672, 71.0483948509807, 14.0749132977976, 151510, 297066, 0
12.27678, 53.4022768594762, 18.7257932860553, 522190, 1038426, 0
12.79041, 41.492123135344, 24.1009599391509, 1878766, 3751578, 0
13.32436, 21.1230565907809, 47.3416332138072, 1834654, 3663354, 0
13.83488, 84.1896827227617, 11.8779399700111, 151510, 297066, 0
14.35023, 47.5607064857584, 21.0257599469151, 522214, 1038474, 0
14.91686, 33.1293595476385, 30.1847065904576, 1878818, 3751634, 0
15.43014, 20.117952899044, 49.7068465411689, 151562, 297122, 0
15.93824, 76.6489880034114, 13.0464866337275, 235826, 342550, 0
16.44101, 45.8540874027817, 21.808306611606, 606566, 1084030, 0
16.95924, 31.3616474649753, 31.8860799194954, 1963118, 3797134, 0
17.46829, 18.9806841170015, 52.6851398669828, 1918958, 3708814, 0
17.97176, 84.1753675938303, 11.879959970006, 235826, 342550, 0
18.48476, 45.857956508314, 21.8064666116106, 606566, 1084030, 0
19.01495, 29.6751344333048, 33.6982465815868, 1964406, 3798131, 0
19.52238, 21.8211971108735, 45.8269998842979, 225854, 319448, 0
20.03216, 74.7294792849883, 13.3815999662147, 238990, 345720, 0
20.53551, 44.2647361733195, 22.591346609629, 609694, 1087128, 0
21.0596, 27.3882009074259, 36.5120732411492, 1966246, 3800232, 0
21.56437, 20.595744260172, 48.5537198774136, 238990, 345720, 0
22.06671, 74.4711801497566, 13.4280132994309, 609166, 1086072, 0
22.56852, 44.9301964468002, 22.2567466104738, 582624, 1071497, 0
23.07007, 27.4380389631128, 36.4457532413167, 1963118, 3797134, 0
23.58145, 22.112563562564, 45.2231598858225, 235850, 342598, 0
24.10259, 58.5784189294208, 17.0711332902329, 606566, 1084030, 0
24.60437, 44.9715240309836, 22.2362932771921, 606566, 1084030, 0
25.1342, 27.1927361312967, 36.7745265738199, 1851744, 3612895, 0
25.6497, 24.2518466972865, 41.2339732292276, 148164, 213678, 0
26.16451, 46.0802453680905, 21.7012732785429, 148692, 214734, 0
26.67864, 44.6612799208245, 22.3907599434688, 148164, 213678, 0
27.19342, 44.6715745836609, 22.3855999434818, 261744, 440886, 0
27.71054, 44.1535152968382, 22.648253276152, 117882, 239332, 0
28.22106, 45.3123060066899, 22.069059944281, 148640, 214678, 0
28.76599, 40.961659613524, 24.4130732716962, 1844444, 3606238, 0
29.29487, 22.3625230352623, 44.7176732204321, 1768208, 3444244, 0
29.81691, 41.3919391681986, 24.159293272337, 211920, 330089, 0
30.32267, 45.8184130762085, 21.8252866115631, 609166, 1086072, 0
30.8424, 45.3325322571189, 22.0592132776392, 270014, 407768, 0
31.35215, 25.9752448989381, 38.4981932361347, 1793486, 3457870, 0
31.86464, 43.3382970129512, 23.074279941743, 211836, 329921, 0
32.37032, 46.1365414018557, 21.6747932786097, 495204, 899815, 0
32.9199, 32.6883628774389, 30.5919265894295, 1937828, 3783484, 0
33.435, 20.1869907495134, 49.5368532082648, 1768492, 3444524, 0
33.94044, 93.9425822937021, 10.6447999731245, 85880, 78567, 0
34.45351, 62.9957503066843, 15.8740866265885, 411692, 731212, 0
34.96949, 35.757330729564, 27.9662932627252, 1767748, 3443882, 0
35.48985, 20.7667930672138, 48.1537998784233, 85016, 77860, 0
36.01036, 44.9572501508316, 22.2433532771743, 85076, 77980, 0
36.51481, 45.2604603712987, 22.0943399442172, 581276, 1070380, 0
37.02549, 29.3746489729448, 34.0429599140498, 1768172, 3444172, 0
37.52705, 23.1107750290849, 43.2698598907541, 235862, 342622, 0
38.03823, 44.8535755027712, 22.2947666103778, 238510, 344760, 0
38.53908, 46.5512217057795, 21.4817132790972, 609166, 1086072, 0
39.05104, 28.0248165355386, 35.6826599099099, 1964370, 3798059, 0
39.57066, 22.0126519918588, 45.4284198853043, 238410, 344608, 0
40.08596, 45.2509026800903, 22.099006610872, 609434, 1086368, 0
40.59182, 44.8103759321678, 22.3162599436569, 558902, 1059164, 0
41.12654, 26.9623077722267, 37.0888132396931, 1871022, 3683692, 0
41.63398, 118.278153946114, 8.45464664532074, 186530, 316287, 0
42.13399, 84.7978870627821, 11.7927466368928, 606562, 1084070, 0
42.63575, 66.414057110776, 15.0570532953179, 606562, 1084070, 0
43.14057, 29.7136024712209, 33.6546199150303, 1919002, 3708950, 0
43.64585, 118.676801138031, 8.42624664539244, 235858, 342662, 0
44.14886, 84.3272707647472, 11.85855997006, 606562, 1084070, 0
44.66179, 62.8222782876155, 15.9179199598111, 606562, 1084070, 0
45.16196, 27.9638252499547, 35.7604865763801, 1919002, 3708950, 0
45.66795, 116.022291749655, 8.61903331157237, 235858, 342662, 0
